"ascii_id_company","name_internat","name_native","postcode","city","city_native","country","country_iso_code","website_address","operating_revenue_turnover","number_of_employees"
"xWdqlc+5VEWvIsh4P8fpjQ==","Elcoma Componentes E Materiais Eletronicos Ltda","Elcoma Componentes E Materiais Eletronicos Ltda","50030-200","Recife","Recife","Brazil","BR","elcoma.com.br",2509006,36
"xaOsqeFrUt+PEgdfFxeljQ==","Guangdong syma model aircraft industrial co., ltd.","广东司马航模实业有限公司","515800","Shantou","汕头市","China","CN","www.symatoys.net",33776797,140
"xajSsCvKWwizCaFhQexTjA==","Glux visual effects tech (shenzhen) co., ltd.","深圳金立翔视效科技有限公司","518109","Shenzhen","深圳市","China","CN","www.glux.cc",30105502,80
"xbErGjVIUKCyUWYlJ5Tgww==","Materials & Equipment Engineering Co.,Ltd","(주)엠앤이","17084","Yongin-si","Yongin-si","Republic of Korea","KR","www.mnee.com",36639290,80
"xcZrieB+UBeuNFZJ+Fnszg==","Trionics","Trionics","62249-1365","Highland","Highland","United States of America","US","www.trionics.com",470000,40
"xhOL+z6SWz2P4/b0F1pa8Q==","Huizhou kerui photoelectric co., ltd.","惠州科锐光电有限公司","000000","Huizhou","惠州","China","CN","www.cree.com",439766021,2455
"xhbcCHLVXEGT4ptLl5btIA==","Meteor Plant JSC","Акционерное Общество Завод Метеор","404130","Volzhskii","Волжский","Russian Federation","RU","www.meteor.su",9387172,526
"xhvb+hPzXqWLmTwPd59H+w==","Wentworth Laboratories, Inc.","Wentworth Laboratories, Inc.","06804-1145","Brookfield","Brookfield","United States of America","US","www.wentworthlabs.com",7330000,13
"xjj6DifGUEu4RUyhXiL1+g==","Suiwa high technology electronic industries (xiamen) co., ltd.","瑞华高科技电子工业园(厦门)有限公司","361001","Xiamen","厦门市","China","CN","www.swflex.com",48340580,800
"xjzhN6LhX928UNlhU6nF5g==","Sicc materials co., ltd.","山东天岳晶体材料有限公司","250000","Jinan","济南市","China","CN","www.sicc.cc",139387134,145
"xkaIo1YnULqEKuIatmYDPw==","ON Semiconductor Corp","ON Semiconductor Corp","85008","Phoenix","Phoenix","United States of America","US","www.onsemi.com",8326200000,31109
"xlQcjMdQWgOyBA9Ga2WAqQ==","Epoch technologies (dalian) co., ltd.","伊派克科技(大连)有限公司","116000","Dalian","大连市","China","CN","www.epoch-int.com",19915366,140
"xpMox5pVWtm1IYoNEwD9/w==","SVI Public Company Limited","บริษัท เอสวีไอ จำกัด (มหาชน)","12000","Mung Pathumthani, Pathumthani","ปทุมธานี","Thailand","TH","www.svi.co.th",754478125,NA
"xrvtUziMU1WIW+hLTleuMw==","Thinkpath INC","Thinkpath INC","L6T 5S6","Brampton","Brampton","Canada","CA","www.thinkpath.com",2650000,161
"xuW95HYiVc6Ca3zOPp6Hnw==","Jinan jingheng electronics co., ltd.","济南晶恒电子有限责任公司","250014","Jinan","济南市","China","CN","www.jingheng.cn",28986299,NA
"xxsEfgU3WEifs7dEn+8chQ==","Donaldson FAR East Limited","Donaldson FAR East Limited","","","","Hong Kong SAR, China","HK","www.donaldson.com",2.5e+08,40
"xyb0Ubk2VGaEEe52gYE+0w==","Amic Technology Corporation","聯笙電子股份有限公司","","","","Taiwan, China","TW","www.amictechnology.com",82480881,212
"y+x1i625UvmLnO4WhAg1Ig==","ATS Automation Tooling Systems GmbH","ATS Automation Tooling Systems GmbH","85551","Kirchheim","Kirchheim","Germany","DE","www.atsautomation.com",29637488,65
"y/vZKtnCV/iNV7zVN462wQ==","DILAS Diodenlaser GmbH","DILAS Diodenlaser GmbH","55129","Mainz","Mainz","Germany","DE","www.dilas.de",63222306,260
"y01ngzvSVACmW0hG/r0Q3w==","Hirota Seisakusho Limited","株式会社広田製作所","382-0005","Suzaka-Shi","Suzaka-Shi","Japan","JP","www.hirotass.co.jp",17327628,91
"y1XO3FxzWM2YzVzH69MEPQ==","Shen zhen bao yuan da electronics co., ltd.","深圳市宝源达电子有限公司","518000","Shenzhen","深圳市","China","CN","www.baoyuanda.net",11375225,150
"y3sevEgxXPC0s+C8aSfXTw==","Jiangxi zhongxinhua electronics co., ltd.","江西中信华电子工业有限公司","343800","Jian","吉安市","China","CN","www.zxhgroup.com",45242085,1000
"y5HnN5F2X6WKODFxGkUg/Q==","Silicon Test Tech. Corp.","正誠電子股份有限公司","310","Zhudong Township","新竹縣竹東鎮","Taiwan, China","TW","siliconcatalyst.com",7815624,NA
"y5PE7gkGW+6wIpysDBrU1A==","Nanjing j-crystal photoelectric technology co., ltd.","南京京晶光电科技有限公司","210000","Nanjing","南京市","China","CN","www.j-crystal.com.cn",28861089,NA
"y5qjwjAbUMyULtf1oepXCg==","Spectrum Control LTD","Spectrum Control LTD","NR30 3PX","Great Yarmouth","Great Yarmouth","United Kingdom","GB","www.micro.apitech.com",29349745,202
"y7JpRCULWUC3DihPAbsdPw==","General Dynmics OTS Arospc INC","General Dynmics OTS Arospc INC","98011-8250","Bothell","Bothell","United States of America","US","www.gd-ots.com",280000,3
"y7NS6/vLUReYwpSx+onFmg==","Shin-Etsu Handotai Europe Limited","Shin-Etsu Handotai Europe Limited","EH54 7DA","Livingston","Livingston","United Kingdom","GB","www.sehe.com",378214308,471
"y7W2/+vlVcKry1DisOlZ0A==","Coors Technical Ceramics CO","Coors Technical Ceramics CO","37830-8018","Oak Ridge","Oak Ridge","United States of America","US","www.coorstek.com",5620000,6
"y7eMb/fSVxa5sR6xM1lmbw==","Elantec Semiconductor INC","Elantec Semiconductor INC","95035","Milpitas","Milpitas","United States of America","US","www.elantec.com",112507000,311
"y7okZz2VUz67UX/q8CJX9A==","American Competitiveness Institute","American Competitiveness Institute","19113-1527","Philadelphia","Philadelphia","United States of America","US","www.aciusa.org",410000,1
"y8t09uiSUiSZjGjlY/70cA==","Shandong huaxin hotplate co., ltd.","山东华信电炉有限公司","261000","Weifang","潍坊市","China","CN","jhxjd.com",11843180,120
"y9tpt7SgVxqojDqPyYsrjw==","Union Optronics Corp.","友嘉科技股份有限公司","326","Taoyuan City","桃園市楊梅區","Taiwan, China","TW","www.uocnet.com",12217663,NA
"yA4qCdR1UnSHL11FjxM45Q==","Hantop Co.,Ltd","(주)한탑","17708","Pyeongtaek-si","Pyeongtaek-si","Republic of Korea","KR","www.ghantop.com",39261573,100
"yAO+S8RNUBOFm9XIqWl5qQ==","Kinergy Corporation Ltd.","Kinergy Corporation Ltd.","498789","Singapore","Singapore","Singapore","SG","www.kinergy.com.sg",133398294,NA
"yEU9GD19VR+6HZMK7Iiniw==","Sumco Corporation","株式会社ｓｕｍｃｏ","105-0023","Minato-Ku","Minato-Ku","Japan","JP","www.sumcosi.com",4465504063,9526
"yEkc4gBhXKCx26xPw7wfJA==","Shenzhen anyuanda electronic ltd.","深圳市安元达电子有限公司","518125","Shenzhen","深圳市","China","CN","www.szayd.com",13142671,650
"yEo5lpH4VMWtfjPApsuYEg==","Tel-Electronics LTD","Тэл-Электроника","125040","Moscow","Москва","Russian Federation","RU","www.tel-ad.co.il",19559580,162
"yFwkGG0wWQyTVZ+w/K7LkA==","Micro Component Technology INC","Micro Component Technology INC","55402","Minneapolis","Minneapolis","United States of America","US","www.mct.com",72015000,NA
"yGUIq3GcV+eNkavy2dSFwg==","APS Inc","(주)에이피에스","18487","Hwaseong-si","Hwaseong-si","Republic of Korea","KR","www.apsholdings.co.kr",250042837,NA
"yHtKldeiVTyPSkd8V2rE+Q==","Shenzhen apexls optoelectronic co., ltd.","深圳市康硕展电子有限公司","518105","Shenzhen","深圳市","China","CN","www.kszled.cn",15129270,200
"yHzGOL5HXhS5qbx7qlPlNQ==","Shandong jialin electronic sci-tech co., ltd.","山东省嘉林电子科技有限公司","000000","Jinan","济南市","China","CN","www.sdjld.cn",37554355,149
"yNe1fLx0W0mLgSxgqndoSw==","Impinj, Inc.","Impinj, Inc.","98109","Seattle","Seattle","United States of America","US","www.impinj.com",257800000,389
"yPRczttgVBegpUPxR0puWw==","Chongqing Southwest Integrated Circuit Design Co., Ltd.","Chongqing Southwest Integrated Circuit Design Co., Ltd.","","Chongqing","Chongqing","China","CN","www.swid.com.cn",104038329,NA
"yRjS+982VBCc95qXmXmmRA==","Toma Company Limited","Công TY Tnhh Toma","","Bac Ninh","Bắc Ninh","Vietnam","VN","toma.vn",376496,60
"ySitI5uUVViE+mj1SCXI2Q==","Hitachi Energy Vietnam Company Limited","Công TY Tnhh Hitachi Energy Việt NAM","10","Ha Noi","Hà Nội","Vietnam","VN","www.abb.com.vn",208822254,625
"yT0GADNFVS6ztsRotIs15A==","Dongjin Semichem Co.,Ltd","(주)동진쎄미켐","22824","Incheon","Incheon","Republic of Korea","KR","www.dongjin.com",1149857773,NA
"yVquLXqHXoGxQq8+AeQ58A==","SCS Hightech Inc.","矽晶源高科股份有限公司","300","Hsinchu City","新竹市","Taiwan, China","TW","www.scs.com.tw",4097031,NA
"yX94dscAX+6yStWKFjYPzg==","Ventec electronics (suzhou) co., ltd.","腾辉电子(苏州)有限公司","215000","Suzhou","苏州市","China","CN","www.ventec-group.com",143629453,314
"yZ/TeCcqVSi6EvtyCU0ZCA==","Ferrero Hungary Ltd.","Ferrero Magyarország Kereskedelmi Kft","1133","Budapest","Budapest","Hungary","HU","www.ferrero.hu",129983849,59
"yZ9cmiMwVG6xMEjhLa/8iQ==","South BAY Circuits INC","South BAY Circuits INC","85226-3447","Chandler","Chandler","United States of America","US","www.sbcinc.com",13100000,270
"yZtRKFtAVzWPNsDLB+0Bhg==","Sino wealth electronic ltd.","中颖电子股份有限公司","200335","Shanghai","上海市","China","CN","www.sinowealth.com",235103762,422
"yazSBMHSXVmDspL2fWXIVA==","S Meca Co.,Ltd","(주)에스메카","31418","Asan-si","Asan-si","Republic of Korea","KR","www.smecha.co.kr",42223629,NA
"ybnX0X9IWeu0jaxtXOd4Tg==","Changzhou galaxy century microelectronics co., ltd.","常州银河世纪微电子股份有限公司","213001","Changzhou","常州市","China","CN","www.gmicroelec.com",130476422,1087
"ybp+mAg8Ut+edTe2aWfKtw==","Montage lz technologies (chengdu) co., ltd.","澜至电子科技(成都)有限公司","610200","Chengdu","成都市","China","CN","www.montage-lz.com",39642931,124
"yd4GdpT9XAmvDzYn5zSGKw==","Fuji Electric Philippines, Inc.","Fuji Electric Philippines, Inc.","4027","Calamba","Calamba","Philippines","PH","www.fujielectric.com",102153953,NA
"ydtJ6bIKUPWrAIPS74FNoQ==","Shenzhen xin yi kang electronic co., ltd.","深圳市鑫亿康电子有限公司","518100","Shenzhen","深圳市","China","CN","szxinyikang.com",1229591086,1
"yexOQlhdV0KPiIe/Z2D/nA==","Tvia INC","Tvia INC","95054","Santa Clara","Santa Clara","United States of America","US","www.tvia.com",13444000,275
"ygL3rPBhWSCcRSzcLMhJJA==","Joint Stock Company Sitronics","Акционерное Общество Ситроникс","109316","Moscow","Москва","Russian Federation","RU","www.sitronics.com",2000940000,10000
"ygaVCQdjUAObirq+U/aaDQ==","Clare INC","Clare INC","01915","Beverly","Beverly","United States of America","US","www.clare.com",156271000,1719
"yglmOpEuVRujqv/5n+N0JA==","Seeyoo electronic technology co., ltd.","上海信颐电子科技有限公司","200233","Shanghai","上海市","China","CN","www.seeyoo.cn",26821086,NA
"yhVgSZO2WfqhckQZwHHu2Q==","Microem","Акционерное Общество Микроэм","124482","Zelenograd","Зеленоград","Russian Federation","RU","microem.ru",31343060,62
"yibSaaBHU4udUHvW+rsTRg==","Raydium Semiconductor Corporation","瑞鼎科技股份有限公司","300","Hsinchu City","新竹市","Taiwan, China","TW","www.rad-ic.com",898628959,NA
"yj3CTIs2XE21b0lLV86KlA==","L&K Engineering Co., Ltd.","亞翔工程股份有限公司","114","Taipei City","台北市內湖區","Taiwan, China","TW","www.lkeng.com",1164443370,NA
"yk8BQXIBWD2eq71KNhy1wg==","Huizhou aorora science & technology co., ltd.","惠州市奥罗拉科技有限公司","516006","Huizhou","惠州市","China","CN","www.aorora.com",16779367,400
"yllujkCaUWu6EVtin/Cbxw==","EON Silicon Solution INC","EON Silicon Solution INC","302","Zhubei","Zhubei","Taiwan, China","TW","www.eonssi.com",183423861,137
"ymR8K0F2VfeRhcDiQIN/6g==","Bitron china co., ltd.","青岛毕勤电子有限公司","266109","Qingdao","青岛市","China","CN","www.bitron.net",8714432,200
"ytaGiy2pVPmpaBWGuBCDVg==","Frymire Engineering CO","Frymire Engineering CO","75229-3523","Dallas","Dallas","United States of America","US","www.frymire.com",22400000,16
"yv2XwqK4VtabLbj21yeUag==","LA Manufacture Devialet","LA Manufacture Devialet","77590","Chartrettes","Chartrettes","France","FR","devialet.com",19645244,53
"ywHXRd1JXuG5wScwsl+N7Q==","Shenzhen yuanjingguang electronic co.,ltd","深圳市愿景光电子有限公司","000000","Shenzhen","深圳市","China","CN","szsinolight.com",11427442,280
"yyKGlYNGWTyjkd238WwhhA==","Cistelaier S.P.A.","Cistelaier S.P.A.","41122","Modena","Modena","Italy","IT","www.cistelaier.com",41563186,159
"yz8nQGBRV96yKDSnzRNi0A==","DMS Co.,Ltd","(주)디엠에스","16950","Yongin-si","Yongin-si","Republic of Korea","KR","www.dms21.co.kr",267165650,NA
"z+NXeMBOWbKnCQPg+JlaZQ==","Global Testing Corporation Limited","Global Testing Corporation Limited","018937","Singapore","Singapore","Singapore","SG","www.gttw.com.tw",71458000,551
"z0+aJdUxXfOt3i2nQ2UNMg==","Winix Co.,Ltd","(주)위닉스","39165","Gumi-si","Gumi-si","Republic of Korea","KR","www.i-winix.com",28254567,150
"z1E4Bs7+WEqB90gcniAqwA==","Radiology Information Systems INC","Radiology Information Systems INC","20171-3431","Herndon","Herndon","United States of America","US","www.radinfosystems.com",2780000,20
"z2OVwCICUO6d/3IFd/SpAQ==","Toray Engineering Co.,Ltd.","東レエンジニアリング株式会社","520-0842","Otsu-Shi","Otsu-Shi","Japan","JP","www.toray-eng.co.jp",684415847,825
"z5c/nEE4XVus52bOoHsdHQ==","Buckley Systems Limited","Buckley Systems Limited","1060","","","New Zealand","NZ","www.buckleysystems.com",21681000,240
"z7Q/V4YmXjadbiVuZ7L26Q==","Dongguan first natton electron linited company","东莞首邦电子有限公司","523297","Dongguan","东莞市","China","CN","icarry.me",31626910,NA
"zBFlw6X3W3O4zYmprpaiAg==","Zhejiang weier biology shibie technology incorporated corporation","浙江维尔科技有限公司","000000","Hang zhou shi","杭州市","China","CN","www.wellcom.cn",37857822,445
"zBbrmgZDWgi5+tO0v+sZKQ==","Tingye technology (shenzhen) co., ltd.","挺业科技(深圳)有限公司","518127","Shenzhen","深圳市","China","CN","www.arc-electro.com.cn",9058661,NA
"zD7v9Jz9WeSm76MsJL5JIg==","3S Korea Co.,Ltd","(주)삼에스코리아","08589","Seoul","Seoul","Republic of Korea","KR","www.3sref.com",31421988,NA
"zEhgD2/hVNuDImUOjg/mAQ==","Nippodenshi Co.,Ltd","日豊電資株式会社","940-0861","Nagaoka-Shi","Nagaoka-Shi","Japan","JP","www.nippo-denshi.co.jp",28914364,58
"zG25ngPOVD6nooXCoWvfvQ==","Intellon Corporation","Intellon Corporation","32822","Orlando","Orlando","United States of America","US","www.intellon.com",75378000,128
"zHvmGIbgWl+9y86KSAh7rA==","Nikon Metrology Europe","Nikon Metrology Europe","3001","Heverlee","Heverlee","Belgium","BE","www.nikonmetrology.com",96008733,84
"zI5bAtcHWiW62FhUqawY9g==","Iste Co.,Ltd","(주)아이에스티이","18589","Hwaseong-si","Hwaseong-si","Republic of Korea","KR","www.iste.co.kr",32466219,79
"zLYadaBaXz+FOBRdM6AFRw==","MAI Hoang Informatic Joint Stock Company","Công TY CỔ Phần TIN HỌC MAI Hoàng","","Ha Noi","Hà Nội","Vietnam","VN","www.maihoang.com.vn",68344101,123
"zLbVxrOcX+KngL9+hl8+uQ==","T & E Industries, Inc.","T & E Industries, Inc.","07050-1717","Orange","Orange","United States of America","US","www.teindustries.com",1.6e+07,45
"zNCKNV8TVf6xEmMIIKZidw==","Zinitix Co.,Ltd","(주)지니틱스","16954","Yongin-si","Yongin-si","Republic of Korea","KR","www.zinitix.com",47710017,265
"zNS4BKnDX96X1rAfVbjxww==","Adtec Engineering Co.,Ltd.","株式会社アドテックエンジニアリング","105-0001","Minato-Ku","Minato-Ku","Japan","JP","www.adtec.com",126960791,350
"zOGEg5NAWpmK7q0k5+1KTA==","B&B Manufacturing CO.","B&B Manufacturing CO.","91355-1210","Santa Clarita","Santa Clarita","United States of America","US","www.bbmfg.com",71800000,180
"zPm/vMwDV4KaBMNQ1hL+2A==","Foxsemicon Integrated Technology Inc.","京鼎精密科技股份有限公司","350","Zhunan Township","苗栗縣竹南鎮","Taiwan, China","TW","www.foxsemicon.com",486024000,NA
"zQyeVPluXYyFYQJ5RpwTLQ==","Danyang tianyi communication co.,ltd","丹阳天一通信有限公司","000000","Zhenjiang","镇江市","China","CN","www.tiangi.china.com",90115361,NA
"zR/tXN8WXcCJpC6VT0cyzw==","ISPL (Phil.), Inc.","ISPL (Phil.), Inc.","4025","","","Philippines","PH","www.atecphil.com",66108127,NA
"zSs1bwTtUp2ptrLlptTd5Q==","Simplimatic Acquisition Co., LLC","Simplimatic Acquisition Co., LLC","24550-3744","Evington","Evington","United States of America","US","www.simplimatic.com",7500000,35
"zUhIeweqXymTakwoCJCrwQ==","Pne electronic (dongguan) co., ltd.","平易电子(东莞)有限公司","523559","Dongguan","东莞市","China","CN","www.pne.com.sg",39199244,754
"zUucQIF5WHiOStXxfN8AkQ==","Jiangsu wenrun optoelectronic co., ltd.","江苏稳润光电有限公司","212009","Zhenjiang","镇江市","China","CN","www.wenrun.com",32585221,561
"zUuiw5jCX/u26BfbDysr6A==","Sivance LLC","Sivance LLC","32609-1694","Gainesville","Gainesville","United States of America","US","www.millikenchemical.com/sivance",20700000,30
"zWDIGFAxXBewFKQmyo3c5g==","Shenzhen nantian donghua technology co., ltd.","深圳南天东华科技有限公司","518000","Shenzhen","深圳市","China","CN","www.nantian.com.cn",20747508,200
"zdymBTVXXd+KTICAtqIHJw==","Zhejiang xianxin science and technology co., ltd.","浙江先芯科技有限公司","311700","Hangzhou","杭州市","China","CN","www.lierda.com",48243902,260
"zeIPPOoyXeqhyZb1V//33w==","Shenzhen bmt electronics co.,ltd","深圳市北美通科技有限公司","000000","","","China","CN","szbmt.com",21182056,NA
"zgsKLE6ZXg+PRoDk5/Y6xw==","Gigaphoton Inc.","ギガフォトン株式会社","323-0819","Oyama-Shi","Oyama-Shi","Japan","JP","www.gigaphoton.com",374812112,774
"zhYBX5SrUjuyCQCfRaKP4A==","Topcon Omni Systems INC","Topcon Omni Systems INC","19403-3660","Norristown","Norristown","United States of America","US","www.topconmedical.com",1e+07,35
"zi45quXuVCSPrN6hXiskFQ==","Limited Liability Company Research-And-Production Complex Daleks","Научно-Производственный Комплекс Далекс","601650","Aleksandrov","Александров","Russian Federation","RU","daleks.ru",5469755,351
"zjRarUE0X9i01HBHL4kfRA==","Identiv, Inc.","Identiv, Inc.","94538-2334","Fremont","Fremont","United States of America","US","www.identiv.com",1.13e+08,343
"zkbj4E9tWC23xt8ab58bEw==","Handan photoc co., ltd.","邯郸光导重工高技术有限公司","","Handan","邯郸","China","CN","photoc-print.b2bage.com",21731270,1
"zotSi5pnXsehEpIjKXBacA==","Indiana Technologies INC","Indiana Technologies INC","46516-5405","Elkhart","Elkhart","United States of America","US","www.wire-design.com",9130000,16
"zqP5lMG3XquhKO/vlG/MyQ==","Ningbo keerjia electrical appliance co.,ltd","宁波科尔佳电器有限公司","000000","Ningbo","宁波市","China","CN","www.chinacoil.net",15153413,650
"zraU0EFmWYW/tBv24D5yKQ==","Lantiq Deutschland GmbH","Lantiq Deutschland GmbH","85579","Neubiberg","Neubiberg","Germany","DE","www.lantiq.com",459812111,359
"zuyBw2vWW3CWiUgVE5nauw==","Beijing opto-electronics technology co., ltd.","北京雷生强式科技有限责任公司","100015","Beijing","北京市","China","CN","www.oet.com.cn",12330740,NA
"zxMabQ1WX6SMB9JnYHe6kQ==","Desert Silicon LLC","Desert Silicon LLC","85305-2501","Glendale","Glendale","United States of America","US","www.desertsilicon.com",510000,10
